mean_elevation
591.8612317201978
551.7035354310565
687.8135358635476
640.3162934602316
626.4640517954022
675.5354566748085
582.0250211740032
654.6244762319908
585.2716627413146
592.2801706036745
600.4869126612963
580.3778763336035
595.3316885045023
""
""
""
""
""
480.7907122086554
508.5049726533699
476.73493233296495
500.1311640847094
""
""
511.22005909960023
""
""
396.9835710889206
324.8027327622525
268.85358977182847
203.45429825476958
214.06378572096438
439.032766572858
233.16702614975367
412.8823265833081
176.4730588434444
223.44401527968418
368.9658374580288
192.17917796474376
164.10637801161275
270.8129063938715
409.15614006547776
204.66232242110385
165.8387771611239
435.20593230602833
129.0877690169607
349.1073859503641
166.97860164275394
464.28290555155013
355.7384129130198
275.3954334654992
511.9515923650187
85.49532881238116
362.1878927490108
203.29829728186635
431.17685514294357
301.5114453516244
97.85201832459656
131.43072249303802
26.943447450698308
91.39912547731922
36.591808169085546
19.858451626936244
18.138120197636628
7.892975620210624
304.1586758167109
""
33.05330037961299
349.75207040906
385.66087287627727
307.28973343246054
197.16931802002753
160.24433062958994
190.427123932772
""
258.7011036226137
438.5177031320926
281.08221224411807
39.37744794867669
115.83408749278507
116.67610740335179
6.747743584657277
10.93413304252999
425.215348664453
68.10085624084418
173.07006282998077
289.55827523465706
281.779949288725
120.74899393588132
433.8551577964519
167.67523207941392
317.24580784200333
207.59578132484293
350.1427156006867
278.8795594133235
473.187679315311
113.46253117668849
95.91691906507819
17.10073855672009
375.5537980071258
423.97118006413893
383.92554947377164
479.085995946656
565.6622295913003
342.7521391570683
317.50666373031254
189.44832778042402
276.3501367150241
236.89824698892423
269.437981657107
214.67259657427724
108.97612128802564
59.024966728546126
12.42958159320895
57.07728583248808
58.00748947918759
15.452079838664078
220.2067625150135
326.45427755388545
209.61372682668528
254.28977552395017
71.63897472254793
193.52225548065394
202.11798926297573
293.9684692293461
97.36668464017455
200.08956682700887
119.1864705626857
242.23468947193624
22.677599563884428
257.3937005974542
208.35462120041777
413.7648909548879
544.4820753017474
584.6313613087685
397.79928090306726
293.0216675323181
441.4847649874184
749.6074975567975
662.2791572819024
613.0915601619157
547.3447783015148
425.36564826474955
586.5088772103585
340.7618334173482
760.0006288999259
517.0529761141651
200.81999082795085
155.15989719834235
303.92209554646286
364.9489277739635
304.084336847595
452.0762647854469
8.085002733700694
100.55713691713692
9.570914722788913
97.95107853478954
25.977430568067437
25.353077627035233
252.234171456929
64.9795178450969
128.42679913657736
229.64603409064264
18.685792147156224
74.71602451998952
353.3667557268107
406.40460961678787
376.40245114065294
350.23239159856496
496.18522882873395
389.43892736519643
115.4499544620383
49.52104784326931
87.62222144186536
260.81135445495676
22.25672160549871
361.1127834599959
""
226.69492139640028
153.1703990600113
115.59996766544513
39.56858380405035
120.31576735022281
38.18678051383701
104.37559790109619
50.13627627457223
54.72086129032705
26.65811525665015
38.74357165963012
14.497359390016369
""
""
""
""
223.4197640036477
""
363.24294705500853
187.427436747237
112.18890730985166
275.4914320540585
228.39265393342774
50.26798240451951
212.70752095907852
133.58234338983698
101.45774307448043
38.79059635156852
12.973626684565872
7.245226471039313
""
14.4565223296224
""
18.022924411400247
21.51416141347776
237.8873058020455
""
11.846457284852395
36.97439588792177
""
""
51.656301964389876
76.85242101163801
46.888918989070696
13.630386445606813
""
""
""
""
""
130.9500307302628
158.14248526172528
73.93608903020667
""
""
""
55.164804095426106
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
7.684551192428095
46.02491261021547
""
""
""
""
""
""
""
""
""
230.31691449814127
""
""
""
126.57841845517534
100.50021312767747
""
55.64041733818266
47.93107980719269
""
77.92293111118038
""
""
""
""
""
""
""
""
""
""
""
""
8.630428377820989
""
8.303059524853161
""
""
""
""
41.33168948449504
""
""
141.78358208955223
14.459515417416382
""
""
""
45.472529569216825
""
""
""
""
""
""
""
6.053402597670982
5.731298867069819
87.49432423816782
89.30571469723543
44.51282947938978
26.566231228142357
""
""
""
""
""
""
""
""
""
""
""
""
79.26540170072344
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8.205964271993853
""
8.21972468232576
""
""
7.445671987597745
""
""
""
""
7.0
""
