lat,lon,river_distance
22.9062177,70.9986911,225540.6885147376
22.1925104,69.8054102,289284.2854043638
22.1925104,70.0554102,309021.6374888758
22.1925104,70.3054102,289828.8633000187
22.1925104,70.5554102,262018.6535127076
22.4425104,69.8054102,268169.63055250235
22.4425104,70.0554102,289350.86902419763
22.4425104,70.3054102,290314.68829750206
22.4425104,70.5554102,262555.94266385806
22.6925104,69.8054102,248873.835206752
22.6925104,70.0554102,271564.284295469
22.6925104,70.3054102,293904.55799704505
22.6925104,70.5554102,266519.9692298305
22.9425104,69.8054102,231872.2279226268
22.9425104,70.0554102,256073.63147383087
22.9425104,70.3054102,280947.8297111365
22.9425104,70.5554102,273780.0649868086
22.1895535,72.3713603,60617.34919156677
22.1895535,72.6213603,33587.56640780415
22.1895535,72.8713603,11436.338583399276
22.1895535,73.1213603,15967.840636023393
22.4395535,72.3713603,62728.76379331187
22.4395535,72.6213603,37247.540771704094
22.4395535,72.8713603,18012.176517464264
22.4395535,73.1213603,5288.968067793916
22.6895535,72.3713603,77139.05988501247
22.6895535,72.6213603,57384.20204955257
22.6895535,72.8713603,33790.139438528495
22.6895535,73.1213603,12579.487673816931
22.9395535,72.3713603,96582.74847641471
22.9395535,72.6213603,72621.99631032713
22.9395535,72.8713603,46655.35540024681
22.9395535,73.1213603,24340.50645098769
22.210552,71.1784206,192634.76598423885
22.210552,71.4284206,164834.28940298347
22.210552,71.6784206,137045.745971846
22.210552,71.9284206,109278.23957120726
22.460552,71.1784206,193702.56982048487
22.460552,71.4284206,166080.93042924543
22.460552,71.6784206,138542.6612211455
22.460552,71.9284206,111149.74643713556
22.710552,71.1784206,199372.39279262454
22.710552,71.4284206,172660.18911445863
22.710552,71.6784206,146365.07244227992
22.710552,71.9284206,120759.80948078826
22.960552,71.1784206,209294.29154600907
22.960552,71.4284206,184027.96084000356
22.960552,71.6784206,159577.20175114
22.960552,71.9284206,136226.3341081209
22.226607,71.9411863,107731.86034109228
22.226607,72.1911863,79965.31109588382
22.226607,72.4411863,52266.16356286007
22.226607,72.6911863,24860.73927514727
22.476607,71.9411863,110159.08146319207
22.476607,72.1911863,83206.49298536177
22.476607,72.4411863,57101.850669143976
22.476607,72.6911863,33312.9661456848
22.726607,71.9411863,120335.60822371226
22.726607,72.1911863,96116.23611985781
22.726607,72.4411863,74217.01524433153
22.726607,72.6911863,52698.16849222125
22.976607,71.9411863,136239.66004945192
22.976607,72.1911863,115247.888690032
22.976607,72.4411863,92750.92315617578
22.976607,72.6911863,66871.27143744052
22.3532503,72.4953586,46730.54074217324
22.3532503,72.7453586,20142.003348897102
22.3532503,72.9953586,5602.001141135781
22.3532503,73.2453586,21668.2720126429
22.6032503,72.4953586,59852.92549427282
22.6032503,72.7453586,40662.8735778741
22.6032503,72.9953586,16542.786484801967
22.6032503,73.2453586,4174.305189963206
22.8532503,72.4953586,79310.76701135183
22.8532503,72.7453586,56228.06844585412
22.8532503,72.9953586,29886.949321366366
22.8532503,73.2453586,8438.805427912537
23.1032503,72.4953586,92957.16386486034
23.1032503,72.7453586,68753.6209200066
23.1032503,72.9953586,48403.71228033942
23.1032503,73.2453586,22422.39275723838
22.3201982,72.4386868,52407.64983809686
22.3201982,72.6886868,24847.119088517302
22.3201982,72.9386868,3587.6991536153437
22.3201982,73.1886868,15957.067793349017
22.5701982,72.4386868,62748.25527633655
22.5701982,72.6886868,41721.63391672955
22.5701982,72.9386868,19348.369976716596
22.5701982,73.1886868,3606.9703441579
22.8201982,72.4386868,82653.7230458515
22.8201982,72.6886868,59439.7459653657
22.8201982,72.9386868,34740.92895889004
22.8201982,73.1886868,8700.150064178522
23.0701982,72.4386868,97172.83873468898
23.0701982,72.6886868,71972.57609361885
23.0701982,72.9386868,49638.11155523282
23.0701982,73.1886868,27177.26702297141
22.3003959,70.386232,280658.91650893557
22.3003959,70.636232,252830.3883016214
22.3003959,70.886232,225002.19267895428
22.3003959,71.136232,197174.47045886508
22.5503959,70.386232,282548.22800254717
22.5503959,70.636232,254926.02648642677
22.5503959,70.886232,227354.48190380362
22.5503959,71.136232,199854.56094906505
22.8003959,70.386232,287606.08557458286
22.8003959,70.636232,260520.70607211487
22.8003959,70.886232,233610.40163892932
22.8003959,71.136232,206943.48224647826
23.0503959,70.386232,283925.62339021306
23.0503959,70.636232,269415.1220196056
23.0503959,70.886232,243489.81382067624
23.0503959,71.136232,218034.5718569057
22.3278859,71.8684741,115796.01541143833
22.3278859,72.1184741,88014.13854966764
22.3278859,72.3684741,60276.55939852001
22.3278859,72.6184741,32696.21186033126
22.5778859,71.8684741,121129.67971584912
22.5778859,72.1184741,94921.91900471784
22.5778859,72.3684741,69958.8015642498
22.5778859,72.6184741,47573.01590148244
22.8278859,71.8684741,133254.4570650128
22.8278859,72.1184741,109688.42476498742
22.8278859,72.3684741,88605.07427184089
22.8278859,72.6184741,66311.31427364836
23.0778859,71.8684741,150159.29613473552
23.0778859,72.1184741,129287.36218049386
23.0778859,72.3684741,104766.21697067561
23.0778859,72.6184741,79297.20905085708
22.4194099,73.6342725,52225.358017622064
22.4194099,73.8842725,60856.380464483496
22.4194099,74.1342725,55603.017669254405
22.4194099,74.3842725,46004.726862822274
22.6694099,73.6342725,35177.393233239185
22.6694099,73.8842725,60335.29470806334
22.6694099,74.1342725,81797.50028332374
22.6694099,74.3842725,65680.98260290734
22.9194099,73.6342725,23228.18943913567
22.9194099,73.8842725,43438.10761316976
22.9194099,74.1342725,55975.18363717957
22.9194099,74.3842725,53332.53864948327
23.1694099,73.6342725,4055.464877857006
23.1694099,73.8842725,15724.230006677635
23.1694099,74.1342725,31327.7194007758
23.1694099,74.3842725,37713.61212000316
21.5952121,72.9721107,26010.605191571936
21.5952121,73.2221107,21494.15237638338
21.5952121,73.4721107,37949.95361388182
21.5952121,73.7221107,24489.407437725917
21.8452121,72.9721107,18259.571429533724
21.8452121,73.2221107,1804.5007999416885
21.8452121,73.4721107,10912.601491443602
21.8452121,73.7221107,456.7643247219321
22.0952121,72.9721107,20077.646433900863
22.0952121,73.2221107,19020.250009580875
22.0952121,73.4721107,13218.955129614964
22.0952121,73.7221107,23455.32498482422
22.3452121,72.9721107,7944.204162634191
22.3452121,73.2221107,19449.769548122356
22.3452121,73.4721107,43180.84252084368
22.3452121,73.7221107,48231.50235619661
22.3724876,71.2763542,181909.72661414664
22.3724876,71.5263542,154143.23384809023
22.3724876,71.7763542,126404.62046250307
22.3724876,72.0263542,98717.39074854717
22.6224876,71.2763542,186222.8307371077
22.6224876,71.5263542,159210.33443861274
22.6224876,71.7763542,132536.49355999025
22.6224876,72.0263542,106456.17542965384
22.8724876,71.2763542,195164.7817909184
22.8724876,71.5263542,169582.66407805445
22.8724876,71.7763542,144831.87318036277
22.8724876,72.0263542,121169.71555873309
23.1224876,71.2763542,208164.0721708183
23.1224876,71.5263542,184245.15155425013
23.1224876,71.7763542,161545.04336370688
23.1224876,72.0263542,140699.43080312992
22.3985648,72.4908519,48556.46740844203
22.3985648,72.7408519,23264.114830787465
22.3985648,72.9908519,7003.960970546617
22.3985648,73.2408519,19468.830612185815
22.6485648,72.4908519,63747.75892680436
22.6485648,72.7408519,43245.92760112803
22.6485648,72.9908519,20061.90428406864
22.6485648,73.2408519,494.2202009678146
22.8985648,72.4908519,82841.42667421787
22.8985648,72.7408519,58451.23164750973
22.8985648,72.9908519,32518.39934093309
22.8985648,73.2408519,13845.314653293963
23.1485648,72.4908519,95849.74992243228
23.1485648,72.7408519,72424.2849974395
23.1485648,72.9908519,50898.70475004816
23.1485648,73.2408519,25644.58468257979
22.4561711,72.8370129,21259.416446719948
22.4561711,73.0870129,1028.9214679420818
22.4561711,73.3370129,24097.667459255284
22.4561711,73.5870129,45458.635820443524
22.7061711,72.8370129,38022.13386052633
22.7061711,73.0870129,16293.025722100889
22.7061711,73.3370129,9675.046114405437
22.7061711,73.5870129,28354.891940447622
22.9561711,72.8370129,50969.094674493135
22.9561711,73.0870129,28297.874297267514
22.9561711,73.3370129,6907.954660164676
22.9561711,73.5870129,16441.15339270433
23.2061711,72.8370129,69337.60787320003
23.2061711,73.0870129,43834.709613246145
23.2061711,73.3370129,23653.972791153494
23.2061711,73.5870129,1375.6239549262593
22.4914292,70.9663753,217578.9750412915
22.4914292,71.2163753,189970.9570447947
22.4914292,71.4663753,162438.6723961406
22.4914292,71.7163753,135028.4551046005
22.7414292,70.9663753,223146.29843393175
22.7414292,71.2163753,196322.75631026985
22.7414292,71.4663753,169823.38594718653
22.7414292,71.7163753,143827.47933785632
22.9914292,70.9663753,232540.87366763136
22.9914292,71.2163753,206938.66740317421
22.9914292,71.4663753,181991.6751829793
22.9914292,71.7163753,157887.8958848065
23.2414292,70.9663753,245344.1570801546
23.2414292,71.2163753,221154.75547519745
23.2414292,71.4663753,197836.59234229336
23.2414292,71.7163753,175835.75375541826
22.5215374,72.0800568,96623.6753503008
22.5215374,72.3300568,70603.65088327453
22.5215374,72.5800568,46393.7646602771
22.5215374,72.8300568,28598.346920126452
22.7715374,72.0800568,109478.76049040076
22.7715374,72.3300568,86987.77793099692
22.7715374,72.5800568,66073.67762582921
22.7715374,72.8300568,42893.26492972987
23.0215374,72.0800568,127901.04162414874
23.0215374,72.3300568,106041.32764903827
23.0215374,72.5800568,80378.47232963513
23.0215374,72.8300568,55432.192651657264
23.2715374,72.0800568,143473.49895994563
23.2715374,72.3300568,118732.70399775669
23.2715374,72.5800568,95704.06847275351
23.2715374,72.8300568,72942.49501305708
22.5232402,72.5727531,47174.413872838035
22.5232402,72.8227531,29316.433301259232
22.5232402,73.0727531,3801.2919542858504
22.5232402,73.3227531,17076.5603698526
22.7732402,72.5727531,66877.63124027204
22.7732402,72.8227531,43691.62882977424
22.7732402,73.0727531,19100.844750403103
22.7732402,73.3227531,2114.693565644705
23.0232402,72.5727531,81208.94647713758
23.0232402,72.8227531,56231.134402132535
23.0232402,73.0727531,35728.246894758435
23.0232402,73.3227531,11365.536907090845
23.2732402,72.5727531,96468.89828311968
23.2732402,72.8227531,73768.87276987337
23.2732402,73.0727531,49671.627346537985
23.2732402,73.3227531,30234.528094211855
22.5182418,70.6833818,249243.4438903701
22.5182418,70.9333818,221624.04343642585
22.5182418,71.1833818,194064.78960568475
22.5182418,71.4333818,166595.53454128385
22.7682418,70.6833818,254502.3669830027
22.7682418,70.9333818,227522.25628876328
22.7682418,71.1833818,200774.25891363065
22.7682418,71.4333818,174365.22763072632
23.0182418,70.6833818,263152.0943273982
23.0182418,70.9333818,237158.06344224227
23.0182418,71.1833818,211631.45558083404
23.0182418,71.4333818,186764.02907321294
23.2682418,70.6833818,274891.2680376334
23.2682418,70.9333818,250120.23418771365
23.2682418,71.1833818,225978.85221741046
23.2682418,71.4333818,202711.38311625857
20.6598605,69.8071313,330380.2856657542
20.6598605,70.0571313,303024.90031210746
20.6598605,70.3071313,275764.48446191824
20.6598605,70.5571313,248630.27812545822
20.9098605,69.8071313,326456.3397678592
20.9098605,70.0571313,298741.85985095095
20.9098605,70.3071313,271051.0274996022
20.9098605,70.5571313,243391.91403739215
21.1598605,69.8071313,325220.9339054021
21.1598605,70.0571313,297391.34638196725
21.1598605,70.3071313,269561.8177418013
21.1598605,70.5571313,241732.3683217853
21.4098605,69.8071313,326718.23720216344
21.4098605,70.0571313,299028.0314168998
21.4098605,70.3071313,271366.4022211506
21.4098605,70.5571313,243743.07900871045
22.6290668,73.111114,7445.856564724359
22.6290668,73.361114,13581.836809546856
22.6290668,73.611114,36022.615924183214
22.6290668,73.861114,59751.43626900981
22.8790668,73.111114,19876.85131404756
22.8790668,73.361114,799.3723411901191
22.8790668,73.611114,22965.938737009947
22.8790668,73.861114,44865.85561539137
23.1290668,73.111114,37447.32991004176
23.1290668,73.361114,14276.595601471896
23.1290668,73.611114,6167.301140725736
23.1290668,73.861114,18512.55097823383
23.3790668,73.111114,55332.55317172152
23.3790668,73.361114,33814.01701112515
23.3790668,73.611114,16890.662250037676
23.3790668,73.861114,5738.680233779765
22.6909514,71.2959976,186123.62098637866
22.6909514,71.5459976,159476.33362014135
22.6909514,71.7959976,133313.17755411123
22.6909514,72.0459976,107986.61612919773
22.9409514,71.2959976,196349.73421302982
22.9409514,71.5459976,171300.66205759082
22.9409514,71.7959976,147137.28321093647
22.9409514,72.0459976,124380.94586859745
23.1909514,71.2959976,210408.50860042864
23.1909514,71.5459976,187069.43314798665
23.1909514,71.7959976,165127.85583895686
23.1909514,72.0459976,143182.764903349
23.4409514,71.2959976,227453.5445555749
23.4409514,71.5459976,206054.23377777828
23.4409514,71.7959976,180859.17600530715
23.4409514,72.0459976,156405.93567298484
22.6927742,73.3959255,14214.21089469313
22.6927742,73.6459255,34842.99554545201
22.6927742,73.8959255,60637.95002595936
22.6927742,74.1459255,79943.73722846514
22.9427742,73.3959255,1157.930830768782
22.9427742,73.6459255,21905.20182353854
22.9427742,73.8959255,41044.128282559825
22.9427742,74.1459255,54062.69772247258
23.1927742,73.3959255,18875.354903228843
23.1927742,73.6459255,1761.8383779506016
23.1927742,73.8959255,14305.457899822866
23.1927742,74.1459255,30442.356859081854
23.4427742,73.3959255,37082.7500057353
23.4427742,73.6459255,22710.07934241972
23.4427742,73.8959255,10280.950616914346
23.4427742,74.1459255,16090.913806887602
22.7248593,72.7153042,50340.02972306254
22.7248593,72.9653042,27343.034850371776
22.7248593,73.2153042,3417.10113109721
22.7248593,73.4653042,16175.128091072922
22.9748593,72.7153042,64306.493420492465
22.9748593,72.9653042,39806.08523053471
22.9748593,73.2153042,19500.161545927833
22.9748593,73.4653042,3914.6409654496433
23.2248593,72.7153042,80561.99694822147
23.2248593,72.9653042,56900.15922419456
23.2248593,73.2153042,33778.246010849834
23.2248593,73.4653042,13344.988426560882
23.4748593,72.7153042,96255.3765946326
23.4748593,72.9653042,74882.18668472572
23.4748593,73.2153042,53603.8319443109
23.4748593,73.4653042,35892.332470686786
22.7452165,71.9966223,115926.12484801462
22.7452165,72.2466223,92279.43726081192
22.7452165,72.4966223,71615.71969733844
22.7452165,72.7466223,48900.87342028116
22.9952165,71.9966223,132782.87191267242
22.9952165,72.2466223,111875.69525278709
22.9952165,72.4966223,87916.3613131306
22.9952165,72.7466223,62083.76783534377
23.2452165,71.9966223,150742.8937350964
23.2452165,72.2466223,125378.15466520088
23.2452165,72.4966223,101314.03662769611
23.2452165,72.7466223,79739.51339928317
23.4952165,71.9966223,164526.76616458918
23.4952165,72.2466223,141650.64597916618
23.4952165,72.4966223,118300.73746721697
23.4952165,72.7466223,94867.15600320882
21.7480573,68.4765526,268775.90532974666
21.7480573,68.7265526,275346.7649382048
21.7480573,68.9765526,284499.90908057254
21.7480573,69.2265526,295995.876999297
21.9980573,68.4765526,239383.28845083687
21.9980573,68.7265526,246738.14554228666
21.9980573,68.9765526,256912.57223142212
21.9980573,69.2265526,269587.51956330356
22.2480573,68.4765526,210107.80838653984
22.2480573,68.7265526,218450.55463675296
22.2480573,68.9765526,229880.40831272257
22.2480573,69.2265526,243963.85605198354
22.4980573,68.4765526,181031.92118191652
22.4980573,68.7265526,190651.27894384996
22.4980573,68.9765526,203647.40967624594
22.4980573,69.2265526,219421.12113826608
22.8594332,72.9649753,33304.42864760701
22.8594332,73.2149753,10597.621803973227
22.8594332,73.4649753,9861.295881549191
22.8594332,73.7149753,34416.07759721631
23.1094332,72.9649753,51246.677561818804
23.1094332,73.2149753,25814.333813806068
23.1094332,73.4649753,6491.089081173603
23.1094332,73.7149753,14307.967726009845
23.3594332,72.9649753,65554.9170764276
23.3594332,73.2149753,45561.75932897799
23.3594332,73.4649753,24385.30734709455
23.3594332,73.7149753,11549.812936272681
23.6094332,72.9649753,85523.0117855296
23.6094332,73.2149753,65459.167991835304
23.6094332,73.4649753,49233.4363797187
23.6094332,73.7149753,35837.777382815984
21.748927,68.4673115,268482.7446719493
21.748927,68.7173115,274956.5054203234
21.748927,68.9673115,284021.4414232467
21.748927,69.2173115,295439.13439510786
21.998927,68.4673115,239066.98200413559
21.998927,68.7173115,246315.07783921572
21.998927,68.9673115,256394.65065816275
21.998927,69.2173115,268987.58304076636
22.248927,68.4673115,209762.13278138003
22.248927,68.7173115,217986.80702135744
22.248927,68.9673115,229314.9523047918
22.248927,69.2173115,243313.4815305983
22.498927,68.4673115,180647.85744861996
22.498927,68.7173115,190136.11989085644
22.498927,68.9673115,203024.24338569163
22.498927,69.2173115,218712.0169225377
22.925103,72.1583024,113600.3816509933
22.925103,72.4083024,92202.30570296041
22.925103,72.6583024,68176.3321236579
22.925103,72.9083024,42189.62191322087
23.175103,72.1583024,130869.12073848289
23.175103,72.4083024,105485.47724109965
23.175103,72.6583024,81693.39328094147
23.175103,72.9083024,60627.86329335784
23.425103,72.1583024,144766.56211315843
23.425103,72.4083024,122290.54940683595
23.425103,72.6583024,98437.5739504108
23.425103,72.9083024,75474.77071523409
23.675103,72.1583024,161833.40478851023
23.675103,72.4083024,138197.42652125648
23.675103,72.6583024,116403.92328991643
23.675103,72.9083024,95414.0223865441
22.9372086,72.3518061,98236.94717458036
22.9372086,72.6018061,74619.02224194615
22.9372086,72.8518061,48528.06716434526
22.9372086,73.1018061,25486.33481771236
23.1872086,72.3518061,111763.48657623533
23.1872086,72.6018061,87679.24289015745
23.1872086,72.8518061,66582.47490680432
23.1872086,73.1018061,41275.495522829166
23.4372086,72.3518061,128094.29682601172
23.4372086,72.6018061,104649.9627025636
23.4372086,72.8518061,81289.90003724553
23.4372086,73.1018061,61170.032499240624
23.6872086,72.3518061,144221.57759616774
23.6872086,72.6018061,122095.42567162693
23.6872086,72.8518061,101271.82133575971
23.6872086,73.1018061,80880.14901619709
21.7492551,68.458981,268275.3574742737
21.7492551,68.708981,274660.05755370285
21.7492551,68.958981,283643.4921369904
21.7492551,69.208981,294988.3348146825
21.9992551,68.458981,238838.92352690917
21.9992551,68.708981,245988.84360667007
21.9992551,68.958981,255980.45744784968
21.9992551,69.208981,268496.70694495057
22.2492551,68.458981,209507.75680658143
22.2492551,68.708981,217623.48207300538
22.2492551,68.958981,228856.86217774483
22.2492551,69.208981,242775.51443857668
22.4992551,68.458981,180358.93884051492
22.4992551,68.708981,189725.6614354806
22.4992551,68.958981,202512.49349952268
22.4992551,69.208981,218118.7682627666
23.1015557,71.8867981,150411.65306285297
23.1015557,72.1367981,129199.78314971297
23.1015557,72.3867981,103955.97418986357
23.1015557,72.6367981,78868.95628144094
23.3515557,71.8867981,167072.06765453643
23.3515557,72.1367981,142226.76321556038
23.3515557,72.3867981,118713.23510037924
23.3515557,72.6367981,96541.35297750056
23.6015557,71.8867981,181781.8823556488
23.6015557,72.1367981,159248.3253826426
23.6015557,72.3867981,135344.26992557646
23.6015557,72.6367981,112438.03567838132
23.8515557,71.8867981,198724.69284417425
23.8515557,72.1367981,175264.76187162625
23.8515557,72.3867981,153274.17783382218
23.8515557,72.6367981,132432.77104654748
23.3362255,72.5114616,106571.88721536934
23.3362255,72.7614616,83217.35159732404
23.3362255,73.0114616,59756.075479633844
23.3362255,73.2614616,39671.43137321307
23.5862255,72.5114616,122626.58101094926
23.5862255,72.7614616,100644.56158102008
23.5862255,73.0114616,79704.55025413775
23.5862255,73.2614616,60007.65675771113
23.8362255,72.5114616,141708.80564051474
23.8362255,72.7614616,120543.72310372385
23.8362255,73.0114616,101146.6551397584
23.8362255,73.2614616,84611.47701932055
24.0862255,72.5114616,149290.31646751123
24.0862255,72.7614616,129136.79896639145
24.0862255,73.0114616,112312.20206376526
24.0862255,73.2614616,100502.4987069814
23.5310837,72.5484016,115536.28849978515
23.5310837,72.7984016,93135.22088163199
23.5310837,73.0484016,72391.81052952963
23.5310837,73.2984016,52207.49762199994
23.7810837,72.5484016,134125.32012415567
23.7810837,72.7984016,113051.7955309423
23.7810837,73.0484016,93367.86245973659
23.7810837,73.2984016,76748.26968860345
24.0310837,72.5484016,150633.41027614742
24.0310837,72.7984016,131559.94574311547
24.0310837,73.0484016,116080.22219676276
24.0310837,73.2984016,98001.9917465671
24.2810837,72.5484016,131846.64360107816
24.2810837,72.7984016,109549.6803344449
24.2810837,73.0484016,90375.50067743684
24.2810837,73.2984016,76702.89051153981
23.6709794,71.9366375,182051.94108945937
23.6709794,72.1866375,158838.49985730712
23.6709794,72.4366375,135328.16232945118
23.6709794,72.6866375,113736.7441770167
23.9209794,71.9366375,198458.94587622967
23.9209794,72.1866375,175843.65798072537
23.9209794,72.4366375,154861.29633729212
23.9209794,72.6866375,133628.82941341327
24.1709794,71.9366375,197981.93088231195
24.1709794,72.1866375,173274.1779518732
24.1709794,72.4366375,149666.42964511007
24.1709794,72.6866375,127769.88381203805
24.4209794,71.9366375,186887.65874979613
24.4209794,72.1866375,160480.81748916008
24.4209794,72.4366375,134648.40214353224
24.4209794,72.6866375,109796.60853793891
23.7594977,71.6803348,211558.4730887169
23.7594977,71.9303348,189024.95181852166
23.7594977,72.1803348,165004.3018925476
23.7594977,72.4303348,142377.70367901117
24.0094977,71.6803348,228329.68111639525
24.0094977,71.9303348,205137.580377069
24.0094977,72.1803348,183241.40939212128
24.0094977,72.4303348,162221.3445272651
24.2594977,71.6803348,220193.16764282982
24.2594977,71.9303348,194226.8560629499
24.2594977,72.1803348,168855.31020498343
24.2594977,72.4303348,144392.39447267723
24.5094977,71.6803348,211832.77753030544
24.5094977,71.9303348,184694.79195613062
24.5094977,72.1803348,157798.0048797883
24.5094977,72.4303348,131290.73897717896
23.8897272,71.1292685,272041.9376599441
23.8897272,71.3792685,248250.93722455305
23.8897272,71.6292685,225386.87505879806
23.8897272,71.8792685,201825.77765086028
24.1397272,71.1292685,282955.0689111051
24.1397272,71.3792685,256686.96259908593
24.1397272,71.6292685,230785.2381392927
24.1397272,71.8792685,205388.5565129779
24.3897272,71.1292685,274884.9894746886
24.3897272,71.3792685,247762.7558459018
24.3897272,71.6292685,220816.6944753531
24.3897272,71.8792685,194120.1832950302
24.6397272,71.1292685,270037.651216702
24.6397272,71.3792685,242373.59348841925
24.6397272,71.6292685,214752.38810116873
24.6397272,71.8792685,187193.0052075389
22.7472446,69.168339,192105.79671090824
22.7472446,69.418339,211580.50331230016
22.7472446,69.668339,232759.50090737204
22.7472446,69.918339,255218.85661569127
22.9972446,69.168339,170667.2103434189
22.9972446,69.418339,192325.16459984705
22.9972446,69.668339,215405.76784088425
22.9972446,69.918339,239498.06748425504
23.2472446,69.168339,152201.43013000832
23.2472446,69.418339,176144.6779938959
23.2472446,69.668339,201091.08251321324
23.2472446,69.918339,226709.7328654149
23.4972446,69.168339,137944.39096763136
23.4972446,69.418339,163982.70412267328
23.4972446,69.668339,190528.22135354875
23.4972446,69.918339,217395.22221456186
21.378069,73.0039695,8384.660197768533
21.378069,73.2539695,15791.755406984843
21.378069,73.5039695,12517.264968641439
21.378069,73.7539695,4177.453267176895
21.628069,73.0039695,20714.998571737695
21.628069,73.2539695,20296.693253149402
21.628069,73.5039695,34121.04961257021
21.628069,73.7539695,24890.25446346365
21.878069,73.0039695,15273.614347997991
21.878069,73.2539695,1996.0894748706176
21.878069,73.5039695,10825.147811888644
21.878069,73.7539695,5009.756871860137
22.128069,73.0039695,16127.466898722227
22.128069,73.2539695,22737.468515038385
22.128069,73.5039695,17770.309737528736
22.128069,73.7539695,28758.366259890718
22.6224522,71.5483946,156841.4522084639
22.6224522,71.7983946,130206.74061777443
22.6224522,72.0483946,104198.62332371689
22.6224522,72.2983946,79396.93926444631
22.8724522,71.5483946,167359.8868062314
22.8724522,71.7983946,142697.45688119353
22.8724522,72.0483946,119165.20999691832
22.8724522,72.2983946,97905.2722466119
23.1224522,71.5483946,182184.3508866758
23.1224522,71.7983946,159619.00109465304
23.1224522,72.0483946,138768.85231319536
23.1224522,72.2983946,114021.71562605254
23.3724522,71.5483946,200369.15285270836
23.3724522,71.7983946,177085.51862795878
23.3724522,72.0483946,152075.33634008173
23.3724522,72.2983946,128232.36162129286
22.7883831,71.4178854,176819.62123141842
22.7883831,71.6678854,151033.42585763815
22.7883831,71.9178854,126119.05735841933
22.7883831,72.1678854,102439.4628811937
23.0383831,71.4178854,189447.8714717546
23.0383831,71.6678854,165488.88002066486
23.0383831,71.9178854,142877.65376078413
23.0383831,72.1678854,122070.9314460784
23.2883831,71.4178854,205533.36435505934
23.2883831,71.6678854,183636.6378694428
23.2883831,71.9178854,160838.417704985
23.2883831,72.1678854,135561.75845826292
23.5383831,71.4178854,223973.70459354328
23.5383831,71.6678854,198932.66910739065
23.5383831,71.9178854,174737.50872618787
23.5383831,72.1678854,151793.249857455
22.8030966,70.0069387,259803.83985034618
22.8030966,70.2569387,283823.3312583922
22.8030966,70.5069387,274584.83877143293
22.8030966,70.7569387,247585.3630188972
23.0530966,70.0069387,245204.78714061854
23.0530966,70.2569387,270523.63261331304
23.0530966,70.5069387,283072.6494151616
23.0530966,70.7569387,256966.54090559002
23.3030966,70.0069387,233602.85425301272
23.3030966,70.2569387,260053.72845006664
23.3030966,70.5069387,286765.7466909479
23.3030966,70.7569387,269453.4249481179
23.5530966,70.0069387,225483.66089603372
23.5530966,70.2569387,252785.5405214156
23.5530966,70.5069387,280191.3297929473
23.5530966,70.7569387,284533.4653167865
22.5238876,71.8851475,117557.57898716867
22.5238876,72.1351475,90889.29752845933
22.5238876,72.3851475,65199.29494954986
22.5238876,72.6351475,41757.91429533601
22.7738876,71.8851475,128491.73152925892
22.7738876,72.1351475,104457.62838899593
22.7738876,72.3851475,82668.09188777782
22.7738876,72.6351475,61046.87430110277
23.0238876,71.8851475,144665.46084033223
23.0238876,72.1351475,123700.07768408643
23.0238876,72.3851475,100782.14314255501
23.0238876,72.6351475,74825.19771313091
23.2738876,71.8851475,163543.42711766894
23.2738876,72.1351475,138043.94179441984
23.2738876,72.3851475,113623.42512794258
23.2738876,72.6351475,91178.06336108611
21.0220416,69.9582458,308762.20379983104
21.0220416,70.2082458,280968.6160114114
21.0220416,70.4582458,253183.00002215226
21.0220416,70.7082458,225408.30385297295
21.2720416,69.9582458,308751.0013868721
21.2720416,70.2082458,280956.3054025231
21.2720416,70.4582458,253169.3383138744
21.2720416,70.7082458,225392.9586476517
21.5220416,69.9582458,311617.6656533802
21.5220416,70.2082458,284103.5625177928
21.5220416,70.4582458,256657.5589226832
21.5220416,70.7082458,229304.10920392952
21.7720416,69.9582458,317298.71414263797
21.7720416,70.2082458,290323.5069445997
21.7720416,70.4582458,263526.1030741741
21.7720416,70.7082458,236966.8309006922
21.4575096,70.3009896,272759.39230545226
21.4575096,70.5509896,245215.40803686559
21.4575096,70.8009896,217744.13933638387
21.4575096,71.0509896,190377.06721348333
21.7075096,70.3009896,278399.86203022604
21.7075096,70.5509896,251474.4389123789
21.7075096,70.8009896,224769.45366964763
21.7075096,71.0509896,198373.95194031007
21.9575096,70.3009896,287083.18338819337
21.9575096,70.5509896,261054.90692983716
21.9575096,70.8009896,235439.11805135955
21.9575096,71.0509896,210217.99752204597
22.2075096,70.3009896,290261.90760920726
22.2075096,70.5509896,262445.4032632334
22.2075096,70.8009896,234632.0694361187
22.2075096,71.0509896,206823.18523453432
20.6598605,69.8071313,330380.2856657542
20.6598605,70.0571313,303024.90031210746
20.6598605,70.3071313,275764.48446191824
20.6598605,70.5571313,248630.27812545822
20.9098605,69.8071313,326456.3397678592
20.9098605,70.0571313,298741.85985095095
20.9098605,70.3071313,271051.0274996022
20.9098605,70.5571313,243391.91403739215
21.1598605,69.8071313,325220.9339054021
21.1598605,70.0571313,297391.34638196725
21.1598605,70.3071313,269561.8177418013
21.1598605,70.5571313,241732.3683217853
21.4098605,69.8071313,326718.23720216344
21.4098605,70.0571313,299028.0314168998
21.4098605,70.3071313,271366.4022211506
21.4098605,70.5571313,243743.07900871045
22.7232877,72.1492267,99874.03826827639
