lat,lon,elevation
23.1290668,73.611114,102
23.1290668,73.861114,184
23.3790668,73.111114,114
23.3790668,73.361114,134
23.3790668,73.611114,160
23.3790668,73.861114,147
22.6909514,71.2959976,0
22.6909514,71.5459976,0
22.6909514,71.7959976,0
22.6909514,72.0459976,11
22.9409514,71.2959976,0
22.9409514,71.5459976,0
22.9409514,71.7959976,0
22.9409514,72.0459976,21
23.1909514,71.2959976,0
23.1909514,71.5459976,0
23.1909514,71.7959976,0
23.1909514,72.0459976,26
23.4409514,71.2959976,0
23.4409514,71.5459976,0
23.4409514,71.7959976,0
23.4409514,72.0459976,41
22.6927742,73.3959255,67
22.6927742,73.6459255,142
22.6927742,73.8959255,176
22.6927742,74.1459255,416
22.9427742,73.3959255,66
22.9427742,73.6459255,146
22.9427742,73.8959255,169
22.9427742,74.1459255,323
23.1927742,73.3959255,140
23.1927742,73.6459255,107
23.1927742,73.8959255,141
23.1927742,74.1459255,274
23.4427742,73.3959255,172
23.4427742,73.6459255,199
23.4427742,73.8959255,181
23.4427742,74.1459255,191
22.7248593,72.7153042,26
22.7248593,72.9653042,41
22.7248593,73.2153042,76
22.7248593,73.4653042,85
22.9748593,72.7153042,46
22.9748593,72.9653042,65
22.9748593,73.2153042,86
22.9748593,73.4653042,69
23.2248593,72.7153042,80
23.2248593,72.9653042,94
23.2248593,73.2153042,104
23.2248593,73.4653042,118
23.4748593,72.7153042,112
23.4748593,72.9653042,124
23.4748593,73.2153042,141
23.4748593,73.4653042,169
22.7452165,71.9966223,0
22.7452165,72.2466223,12
22.7452165,72.4966223,20
22.7452165,72.7466223,28
22.9952165,71.9966223,0
22.9952165,72.2466223,29
22.9952165,72.4966223,41
22.9952165,72.7466223,48
23.2452165,71.9966223,0
23.2452165,72.2466223,44
23.2452165,72.4966223,72
23.2452165,72.7466223,81
23.4952165,71.9966223,0
23.4952165,72.2466223,66
23.4952165,72.4966223,100
23.4952165,72.7466223,117
21.7480573,68.4765526,0
21.7480573,68.7265526,0
21.7480573,68.9765526,0
21.7480573,69.2265526,0
21.9980573,68.4765526,0
21.9980573,68.7265526,0
21.9980573,68.9765526,0
21.9980573,69.2265526,0
22.2480573,68.4765526,0
22.2480573,68.7265526,0
22.2480573,68.9765526,0
22.2480573,69.2265526,0
22.4980573,68.4765526,0
22.4980573,68.7265526,0
22.4980573,68.9765526,0
22.4980573,69.2265526,0
22.8594332,72.9649753,54
22.8594332,73.2149753,62
22.8594332,73.4649753,82
22.8594332,73.7149753,148
23.1094332,72.9649753,53
23.1094332,73.2149753,108
23.1094332,73.4649753,93
23.1094332,73.7149753,187
23.3594332,72.9649753,113
23.3594332,73.2149753,130
23.3594332,73.4649753,148
23.3594332,73.7149753,137
23.6094332,72.9649753,139
23.6094332,73.2149753,171
23.6094332,73.4649753,189
23.6094332,73.7149753,212
21.748927,68.4673115,0
21.748927,68.7173115,0
21.748927,68.9673115,0
21.748927,69.2173115,0
21.998927,68.4673115,0
21.998927,68.7173115,0
21.998927,68.9673115,0
21.998927,69.2173115,0
22.248927,68.4673115,0
22.248927,68.7173115,0
22.248927,68.9673115,0
22.248927,69.2173115,0
22.498927,68.4673115,0
22.498927,68.7173115,0
22.498927,68.9673115,0
22.498927,69.2173115,0
22.925103,72.1583024,19
22.925103,72.4083024,28
22.925103,72.6583024,42
22.925103,72.9083024,53
23.175103,72.1583024,34
23.175103,72.4083024,47
23.175103,72.6583024,54
23.175103,72.9083024,84
23.425103,72.1583024,51
23.425103,72.4083024,92
23.425103,72.6583024,107
23.425103,72.9083024,117
23.675103,72.1583024,65
23.675103,72.4083024,95
23.675103,72.6583024,133
23.675103,72.9083024,154
22.9372086,72.3518061,23
22.9372086,72.6018061,42
22.9372086,72.8518061,54
22.9372086,73.1018061,75
23.1872086,72.3518061,54
23.1872086,72.6018061,72
23.1872086,72.8518061,78
23.1872086,73.1018061,90
23.4372086,72.3518061,80
23.4372086,72.6018061,103
23.4372086,72.8518061,123
23.4372086,73.1018061,128
23.6872086,72.3518061,90
23.6872086,72.6018061,125
23.6872086,72.8518061,131
23.6872086,73.1018061,258
21.7492551,68.458981,0
21.7492551,68.708981,0
21.7492551,68.958981,0
21.7492551,69.208981,0
21.9992551,68.458981,0
21.9992551,68.708981,0
21.9992551,68.958981,0
21.9992551,69.208981,0
22.2492551,68.458981,0
22.2492551,68.708981,0
22.2492551,68.958981,0
22.2492551,69.208981,0
22.4992551,68.458981,0
22.4992551,68.708981,0
22.4992551,68.958981,0
22.4992551,69.208981,0
23.1015557,71.8867981,0
23.1015557,72.1367981,30
23.1015557,72.3867981,47
23.1015557,72.6367981,58
23.3515557,71.8867981,0
23.3515557,72.1367981,47
23.3515557,72.3867981,74
23.3515557,72.6367981,90
23.6015557,71.8867981,0
23.6015557,72.1367981,56
23.6015557,72.3867981,94
23.6015557,72.6367981,120
23.8515557,71.8867981,0
23.8515557,72.1367981,80
23.8515557,72.3867981,125
23.8515557,72.6367981,162
23.3362255,72.5114616,79
23.3362255,72.7614616,94
23.3362255,73.0114616,107
23.3362255,73.2614616,122
23.5862255,72.5114616,109
23.5862255,72.7614616,126
23.5862255,73.0114616,148
23.5862255,73.2614616,184
23.8362255,72.5114616,143
23.8362255,72.7614616,170
23.8362255,73.0114616,218
23.8362255,73.2614616,256
24.0862255,72.5114616,0
24.0862255,72.7614616,0
24.0862255,73.0114616,0
24.0862255,73.2614616,0
23.5310837,72.5484016,102
23.5310837,72.7984016,127
23.5310837,73.0484016,142
23.5310837,73.2984016,161
23.7810837,72.5484016,137
23.7810837,72.7984016,137
23.7810837,73.0484016,181
23.7810837,73.2984016,235
24.0310837,72.5484016,0
24.0310837,72.7984016,0
24.0310837,73.0484016,0
24.0310837,73.2984016,0
24.2810837,72.5484016,0
24.2810837,72.7984016,0
24.2810837,73.0484016,0
24.2810837,73.2984016,0
23.6709794,71.9366375,0
23.6709794,72.1866375,65
23.6709794,72.4366375,101
23.6709794,72.6866375,137
23.9209794,71.9366375,0
23.9209794,72.1866375,92
23.9209794,72.4366375,153
23.9209794,72.6866375,192
24.1709794,71.9366375,0
24.1709794,72.1866375,0
24.1709794,72.4366375,0
24.1709794,72.6866375,0
24.4209794,71.9366375,0
24.4209794,72.1866375,0
24.4209794,72.4366375,0
24.4209794,72.6866375,0
23.7594977,71.6803348,0
23.7594977,71.9303348,0
23.7594977,72.1803348,79
23.7594977,72.4303348,117
24.0094977,71.6803348,0
24.0094977,71.9303348,0
24.0094977,72.1803348,0
24.0094977,72.4303348,0
24.2594977,71.6803348,0
24.2594977,71.9303348,0
24.2594977,72.1803348,0
24.2594977,72.4303348,0
24.5094977,71.6803348,0
24.5094977,71.9303348,0
24.5094977,72.1803348,0
24.5094977,72.4303348,0
23.8897272,71.1292685,0
23.8897272,71.3792685,0
23.8897272,71.6292685,0
23.8897272,71.8792685,0
24.1397272,71.1292685,0
24.1397272,71.3792685,0
24.1397272,71.6292685,0
24.1397272,71.8792685,0
24.3897272,71.1292685,0
24.3897272,71.3792685,0
24.3897272,71.6292685,0
24.3897272,71.8792685,0
24.6397272,71.1292685,0
24.6397272,71.3792685,0
24.6397272,71.6292685,0
24.6397272,71.8792685,0
22.7472446,69.168339,0
22.7472446,69.418339,0
22.7472446,69.668339,0
22.7472446,69.918339,0
22.9972446,69.168339,0
22.9972446,69.418339,0
22.9972446,69.668339,0
22.9972446,69.918339,0
23.2472446,69.168339,0
23.2472446,69.418339,0
23.2472446,69.668339,0
23.2472446,69.918339,0
23.4972446,69.168339,0
23.4972446,69.418339,0
23.4972446,69.668339,0
23.4972446,69.918339,0
21.378069,73.0039695,27
21.378069,73.2539695,106
21.378069,73.5039695,270
21.378069,73.7539695,142
21.628069,73.0039695,19
21.628069,73.2539695,66
21.628069,73.5039695,155
21.628069,73.7539695,380
21.878069,73.0039695,21
21.878069,73.2539695,18
21.878069,73.5039695,41
21.878069,73.7539695,207
22.128069,73.0039695,20
22.128069,73.2539695,33
22.128069,73.5039695,45
22.128069,73.7539695,83
22.6224522,71.5483946,0
22.6224522,71.7983946,0
22.6224522,72.0483946,8
22.6224522,72.2983946,13
22.8724522,71.5483946,0
22.8724522,71.7983946,0
22.8724522,72.0483946,12
22.8724522,72.2983946,18
23.1224522,71.5483946,0
23.1224522,71.7983946,0
23.1224522,72.0483946,34
23.1224522,72.2983946,40
23.3724522,71.5483946,0
23.3724522,71.7983946,0
23.3724522,72.0483946,40
23.3724522,72.2983946,62
22.7883831,71.4178854,0
22.7883831,71.6678854,0
22.7883831,71.9178854,0
22.7883831,72.1678854,10
23.0383831,71.4178854,0
23.0383831,71.6678854,0
23.0383831,71.9178854,0
23.0383831,72.1678854,26
23.2883831,71.4178854,0
23.2883831,71.6678854,0
23.2883831,71.9178854,0
23.2883831,72.1678854,48
23.5383831,71.4178854,0
23.5383831,71.6678854,0
23.5383831,71.9178854,0
23.5383831,72.1678854,56
22.8030966,70.0069387,0
22.8030966,70.2569387,0
22.8030966,70.5069387,0
22.8030966,70.7569387,0
23.0530966,70.0069387,0
23.0530966,70.2569387,0
23.0530966,70.5069387,0
23.0530966,70.7569387,0
23.3030966,70.0069387,0
23.3030966,70.2569387,0
23.3030966,70.5069387,0
23.3030966,70.7569387,0
23.5530966,70.0069387,0
23.5530966,70.2569387,0
23.5530966,70.5069387,0
23.5530966,70.7569387,0
22.5238876,71.8851475,0
22.5238876,72.1351475,10
22.5238876,72.3851475,11
22.5238876,72.6351475,21
22.7738876,71.8851475,0
22.7738876,72.1351475,11
22.7738876,72.3851475,20
22.7738876,72.6351475,25
23.0238876,71.8851475,0
23.0238876,72.1351475,24
23.0238876,72.3851475,44
23.0238876,72.6351475,52
23.2738876,71.8851475,0
23.2738876,72.1351475,42
23.2738876,72.3851475,77
23.2738876,72.6351475,75
21.0220416,69.9582458,0
21.0220416,70.2082458,0
21.0220416,70.4582458,0
21.0220416,70.7082458,0
21.2720416,69.9582458,0
21.2720416,70.2082458,0
21.2720416,70.4582458,0
21.2720416,70.7082458,0
21.5220416,69.9582458,0
21.5220416,70.2082458,0
21.5220416,70.4582458,0
21.5220416,70.7082458,0
21.7720416,69.9582458,0
21.7720416,70.2082458,0
21.7720416,70.4582458,0
21.7720416,70.7082458,0
21.4575096,70.3009896,0
21.4575096,70.5509896,0
21.4575096,70.8009896,0
21.4575096,71.0509896,0
21.7075096,70.3009896,0
21.7075096,70.5509896,0
21.7075096,70.8009896,0
21.7075096,71.0509896,0
21.9575096,70.3009896,0
21.9575096,70.5509896,0
21.9575096,70.8009896,0
21.9575096,71.0509896,0
22.2075096,70.3009896,0
22.2075096,70.5509896,0
22.2075096,70.8009896,0
22.2075096,71.0509896,0
20.6598605,69.8071313,0
20.6598605,70.0571313,0
20.6598605,70.3071313,0
20.6598605,70.5571313,0
20.9098605,69.8071313,0
20.9098605,70.0571313,0
20.9098605,70.3071313,0
20.9098605,70.5571313,0
21.1598605,69.8071313,0
21.1598605,70.0571313,0
21.1598605,70.3071313,0
21.1598605,70.5571313,0
21.4098605,69.8071313,0
21.4098605,70.0571313,0
21.4098605,70.3071313,0
21.4098605,70.5571313,0
22.7232877,72.1492267,11
22.7232877,72.3992267,19
22.7232877,72.6492267,23
22.7232877,72.8992267,35
22.9732877,72.1492267,21
22.9732877,72.3992267,38
22.9732877,72.6492267,40
22.9732877,72.8992267,63
23.2232877,72.1492267,38
23.2232877,72.3992267,61
23.2232877,72.6492267,77
23.2232877,72.8992267,89
23.4732877,72.1492267,51
23.4732877,72.3992267,91
23.4732877,72.6492267,111
23.4732877,72.8992267,126
21.1228345,69.4852088,0
21.1228345,69.7352088,0
21.1228345,69.9852088,0
21.1228345,70.2352088,0
21.3728345,69.4852088,0
21.3728345,69.7352088,0
21.3728345,69.9852088,0
21.3728345,70.2352088,0
21.6228345,69.4852088,0
21.6228345,69.7352088,0
21.6228345,69.9852088,0
21.6228345,70.2352088,0
21.8728345,69.4852088,0
21.8728345,69.7352088,0
21.8728345,69.9852088,0
21.8728345,70.2352088,0
20.7556395,69.4653396,0
20.7556395,69.7153396,0
20.7556395,69.9653396,0
20.7556395,70.2153396,0
21.0056395,69.4653396,0
21.0056395,69.7153396,0
21.0056395,69.9653396,0
21.0056395,70.2153396,0
21.2556395,69.4653396,0
21.2556395,69.7153396,0
21.2556395,69.9653396,0
21.2556395,70.2153396,0
21.5056395,69.4653396,0
21.5056395,69.7153396,0
21.5056395,69.9653396,0
21.5056395,70.2153396,0
21.1986198,69.2268474,0
21.1986198,69.4768474,0
21.1986198,69.7268474,0
21.1986198,69.9768474,0
21.4486198,69.2268474,0
21.4486198,69.4768474,0
21.4486198,69.7268474,0
21.4486198,69.9768474,0
21.6986198,69.2268474,0
21.6986198,69.4768474,0
21.6986198,69.7268474,0
21.6986198,69.9768474,0
21.9486198,69.2268474,0
21.9486198,69.4768474,0
21.9486198,69.7268474,0
21.9486198,69.9768474,0
21.6336175,72.9201004,6
21.6336175,73.1701004,47
21.6336175,73.4201004,154
21.6336175,73.6701004,309
21.8836175,72.9201004,14
21.8836175,73.1701004,27
21.8836175,73.4201004,38
21.8836175,73.6701004,13
22.1336175,72.9201004,20
22.1336175,73.1701004,24
22.1336175,73.4201004,55
22.1336175,73.6701004,68
22.3836175,72.9201004,33
22.3836175,73.1701004,43
22.3836175,73.4201004,63
22.3836175,73.6701004,170
20.4388589,70.9770408,0
20.4388589,71.2270408,0
20.4388589,71.4770408,0
20.4388589,71.7270408,0
20.6888589,70.9770408,0
20.6888589,71.2270408,0
20.6888589,71.4770408,0
20.6888589,71.7270408,0
20.9388589,70.9770408,0
20.9388589,71.2270408,0
20.9388589,71.4770408,0
20.9388589,71.7270408,0
21.1888589,70.9770408,0
21.1888589,71.2270408,0
21.1888589,71.4770408,0
21.1888589,71.7270408,0
21.2543725,70.1189391,0
21.2543725,70.3689391,0
21.2543725,70.6189391,0
21.2543725,70.8689391,0
21.5043725,70.1189391,0
21.5043725,70.3689391,0
21.5043725,70.6189391,0
21.5043725,70.8689391,0
21.7543725,70.1189391,0
21.7543725,70.3689391,0
21.7543725,70.6189391,0
21.7543725,70.8689391,0
22.0043725,70.1189391,0
22.0043725,70.3689391,0
22.0043725,70.6189391,0
22.0043725,70.8689391,0
19.9621395,72.4190049,0
19.9621395,72.6690049,0
19.9621395,72.9190049,0
19.9621395,73.1690049,0
20.2121395,72.4190049,-29
20.2121395,72.6690049,-10
20.2121395,72.9190049,31
20.2121395,73.1690049,193
20.4621395,72.4190049,-22
20.4621395,72.6690049,-14
20.4621395,72.9190049,23
20.4621395,73.1690049,73
20.7121395,72.4190049,-17
20.7121395,72.6690049,-10
20.7121395,72.9190049,7
20.7121395,73.1690049,50
21.9770467,72.3003365,-5
21.9770467,72.5503365,7
21.9770467,72.8003365,6
21.9770467,73.0503365,21
22.2270467,72.3003365,4
22.2270467,72.5503365,-4
22.2270467,72.8003365,4
22.2270467,73.0503365,28
22.4770467,72.3003365,7
22.4770467,72.5503365,16
22.4770467,72.8003365,37
22.4770467,73.0503365,46
22.7270467,72.3003365,14
22.7270467,72.5503365,25
22.7270467,72.8003365,31
22.7270467,73.0503365,47
23.3851474,72.1172316,44
23.3851474,72.3672316,78
23.3851474,72.6172316,98
23.3851474,72.8672316,107
23.6351474,72.1172316,55
23.6351474,72.3672316,85
23.6351474,72.6172316,120
23.6351474,72.8672316,126
23.8851474,72.1172316,82
23.8851474,72.3672316,132
23.8851474,72.6172316,177
23.8851474,72.8672316,191
24.1351474,72.1172316,0
24.1351474,72.3672316,0
24.1351474,72.6172316,0
24.1351474,72.8672316,0
23.2853622,72.1332132,40
23.2853622,72.3832132,69
23.2853622,72.6332132,82
23.2853622,72.8832132,96
23.5353622,72.1332132,55
23.5353622,72.3832132,87
23.5353622,72.6332132,115
23.5353622,72.8832132,104
23.7853622,72.1332132,76
23.7853622,72.3832132,114
23.7853622,72.6332132,156
23.7853622,72.8832132,165
24.0353622,72.1332132,0
24.0353622,72.3832132,0
24.0353622,72.6332132,0
24.0353622,72.8832132,0
21.8053263,70.3028377,0
21.8053263,70.5528377,0
21.8053263,70.8028377,0
21.8053263,71.0528377,0
22.0553263,70.3028377,0
22.0553263,70.5528377,0
22.0553263,70.8028377,0
22.0553263,71.0528377,0
22.3053263,70.3028377,0
22.3053263,70.5528377,0
22.3053263,70.8028377,0
22.3053263,71.0528377,0
22.5553263,70.3028377,0
22.5553263,70.5528377,0
22.5553263,70.8028377,0
22.5553263,71.0528377,0
21.8043328,72.9016768,13
21.8043328,73.1516768,3
21.8043328,73.4016768,105
21.8043328,73.6516768,412
22.0543328,72.9016768,13
22.0543328,73.1516768,29
22.0543328,73.4016768,40
22.0543328,73.6516768,57
22.3043328,72.9016768,26
22.3043328,73.1516768,34
22.3043328,73.4016768,55
22.3043328,73.6516768,89
22.5543328,72.9016768,34
22.5543328,73.1516768,26
22.5543328,73.4016768,77
22.5543328,73.6516768,128
24.0036694,71.5325116,0
24.0036694,71.7825116,0
24.0036694,72.0325116,0
24.0036694,72.2825116,0
24.2536694,71.5325116,0
24.2536694,71.7825116,0
24.2536694,72.0325116,0
24.2536694,72.2825116,0
24.5036694,71.5325116,0
24.5036694,71.7825116,0
24.5036694,72.0325116,0
24.5036694,72.2825116,0
24.7536694,71.5325116,0
24.7536694,71.7825116,0
24.7536694,72.0325116,0
24.7536694,72.2825116,0
21.9882996,72.1576842,3
21.9882996,72.4076842,-8
21.9882996,72.6576842,6
21.9882996,72.9076842,12
22.2382996,72.1576842,8
22.2382996,72.4076842,3
22.2382996,72.6576842,-1
22.2382996,72.9076842,9
22.4882996,72.1576842,8
22.4882996,72.4076842,7
22.4882996,72.6576842,20
22.4882996,72.9076842,33
22.7382996,72.1576842,12
22.7382996,72.4076842,18
22.7382996,72.6576842,24
22.7382996,72.9076842,39
21.9716083,68.5765418,0
21.9716083,68.8265418,0
21.9716083,69.0765418,0
21.9716083,69.3265418,0
22.2216083,68.5765418,0
22.2216083,68.8265418,0
22.2216083,69.0765418,0
22.2216083,69.3265418,0
22.4716083,68.5765418,0
22.4716083,68.8265418,0
22.4716083,69.0765418,0
22.4716083,69.3265418,0
22.7216083,68.5765418,0
22.7216083,68.8265418,0
22.7216083,69.0765418,0
22.7216083,69.3265418,0
22.483483,72.0007203,14
22.483483,72.2507203,6
22.483483,72.5007203,9
22.483483,72.7507203,27
22.733483,72.0007203,9
22.733483,72.2507203,9
22.733483,72.5007203,20
22.733483,72.7507203,31
22.983483,72.0007203,19
22.983483,72.2507203,26
22.983483,72.5007203,46
22.983483,72.7507203,53
23.233483,72.0007203,26
23.233483,72.2507203,49
23.233483,72.5007203,66
23.233483,72.7507203,80
20.8968581,71.6774463,0
20.8968581,71.9274463,0
20.8968581,72.1774463,-14
20.8968581,72.4274463,-13
21.1468581,71.6774463,0
21.1468581,71.9274463,0
21.1468581,72.1774463,-10
21.1468581,72.4274463,-11
21.3968581,71.6774463,0
21.3968581,71.9274463,0
21.3968581,72.1774463,5
21.3968581,72.4274463,-11
21.6468581,71.6774463,0
21.6468581,71.9274463,0
21.6468581,72.1774463,50
21.6468581,72.4274463,-4
22.0586555,72.4627227,-16
22.0586555,72.7127227,9
22.0586555,72.9627227,14
22.0586555,73.2127227,29
22.3086555,72.4627227,10
22.3086555,72.7127227,21
22.3086555,72.9627227,28
22.3086555,73.2127227,39
22.5586555,72.4627227,14
22.5586555,72.7127227,25
22.5586555,72.9627227,43
22.5586555,73.2127227,53
22.8086555,72.4627227,29
22.8086555,72.7127227,30
22.8086555,72.9627227,42
22.8086555,73.2127227,61
20.9512994,72.8205248,1
20.9512994,73.0705248,29
20.9512994,73.3205248,72
20.9512994,73.5705248,202
21.2012994,72.8205248,16
21.2012994,73.0705248,29
21.2012994,73.3205248,64
21.2012994,73.5705248,85
21.4512994,72.8205248,13
21.4512994,73.0705248,29
21.4512994,73.3205248,115
21.4512994,73.5705248,248
21.7012994,72.8205248,8
21.7012994,73.0705248,8
21.7012994,73.3205248,144
21.7012994,73.5705248,255
22.3314482,68.85081,0
22.3314482,69.10081,0
22.3314482,69.35081,0
22.3314482,69.60081,0
22.5814482,68.85081,0
22.5814482,69.10081,0
22.5814482,69.35081,0
22.5814482,69.60081,0
22.8314482,68.85081,0
22.8314482,69.10081,0
22.8314482,69.35081,0
22.8314482,69.60081,0
23.0814482,68.85081,0
23.0814482,69.10081,0
23.0814482,69.35081,0
23.0814482,69.60081,0
20.6338291,72.6053896,-14
20.6338291,72.8553896,-2
20.6338291,73.1053896,51
20.6338291,73.3553896,217
20.8838291,72.6053896,-10
20.8838291,72.8553896,12
20.8838291,73.1053896,24
20.8838291,73.3553896,80
21.1338291,72.6053896,-2
21.1338291,72.8553896,12
21.1338291,73.1053896,36
21.1338291,73.3553896,66
21.3838291,72.6053896,-4
21.3838291,72.8553896,12
21.3838291,73.1053896,45
21.3838291,73.3553896,90
19.7754926,72.387325,0
19.7754926,72.637325,0
19.7754926,72.887325,0
19.7754926,73.137325,0
20.0254926,72.387325,-35
20.0254926,72.637325,-10
20.0254926,72.887325,66
20.0254926,73.137325,362
20.2754926,72.387325,-27
20.2754926,72.637325,-15
20.2754926,72.887325,36
20.2754926,73.137325,200
20.5254926,72.387325,-21
20.5254926,72.637325,-15
20.5254926,72.887325,4
20.5254926,73.137325,65
20.4740869,72.4627704,-20
20.4740869,72.7127704,-12
20.4740869,72.9627704,25
20.4740869,73.2127704,199
20.7240869,72.4627704,-15
20.7240869,72.7127704,-8
20.7240869,72.9627704,9
20.7240869,73.2127704,54
20.9740869,72.4627704,-12
20.9740869,72.7127704,-4
20.9740869,72.9627704,17
20.9740869,73.2127704,50
21.2240869,72.4627704,-9
21.2240869,72.7127704,6
21.2240869,72.9627704,23
21.2240869,73.2127704,42
20.5878845,72.212561,-21
20.5878845,72.462561,-18
20.5878845,72.712561,-11
20.5878845,72.962561,20
20.8378845,72.212561,-16
20.8378845,72.462561,-13
20.8378845,72.712561,-6
20.8378845,72.962561,17
21.0878845,72.212561,-12
21.0878845,72.462561,-11
21.0878845,72.712561,10
21.0878845,72.962561,17
21.3378845,72.212561,-11
21.3378845,72.462561,-10
21.3378845,72.712561,6
21.3378845,72.962561,27
20.7375488,72.3505771,-17
20.7375488,72.6005771,-12
20.7375488,72.8505771,2
20.7375488,73.1005771,30
20.9875488,72.3505771,-15
20.9875488,72.6005771,-8
20.9875488,72.8505771,9
20.9875488,73.1005771,15
21.2375488,72.3505771,-12
21.2375488,72.6005771,-1
21.2375488,72.8505771,15
21.2375488,73.1005771,32
21.4875488,72.3505771,-11
21.4875488,72.6005771,-2
21.4875488,72.8505771,13
21.4875488,73.1005771,34
22.6006273,73.6560018,132
22.6006273,73.9060018,239
22.6006273,74.1560018,338
22.6006273,74.4060018,434
22.8506273,73.6560018,128
22.8506273,73.9060018,181
22.8506273,74.1560018,347
22.8506273,74.4060018,313
23.1006273,73.6560018,106
23.1006273,73.9060018,186
23.1006273,74.1560018,273
23.1006273,74.4060018,316
23.3506273,73.6560018,143
23.3506273,73.9060018,122
23.3506273,74.1560018,238
23.3506273,74.4060018,309
19.9321957,72.6409893,0
19.9321957,72.8909893,0
19.9321957,73.1409893,0
19.9321957,73.3909893,0
20.1821957,72.6409893,-12
20.1821957,72.8909893,61
20.1821957,73.1409893,74
20.1821957,73.3909893,325
20.4321957,72.6409893,-16
20.4321957,72.8909893,16
20.4321957,73.1409893,123
20.4321957,73.3909893,488
20.6821957,72.6409893,-12
20.6821957,72.8909893,4
20.6821957,73.1409893,43
20.6821957,73.3909893,188
20.2671693,72.4693451,-25
20.2671693,72.7193451,-7
20.2671693,72.9693451,46
20.2671693,73.2193451,274
20.5171693,72.4693451,-19
20.5171693,72.7193451,-12
20.5171693,72.9693451,30
20.5171693,73.2193451,210
20.7671693,72.4693451,-14
20.7671693,72.7193451,-7
20.7671693,72.9693451,12
20.7671693,73.2193451,59
21.0171693,72.4693451,-11
21.0171693,72.7193451,-1
21.0171693,72.9693451,20
21.0171693,73.2193451,42
21.7973142,72.6942567,10
21.7973142,72.9442567,14
21.7973142,73.1942567,15
21.7973142,73.4442567,215
22.0473142,72.6942567,8
22.0473142,72.9442567,11
22.0473142,73.1942567,34
22.0473142,73.4442567,42
22.2973142,72.6942567,17
22.2973142,72.9442567,6
22.2973142,73.1942567,36
22.2973142,73.4442567,58
22.5473142,72.6942567,24
22.5473142,72.9442567,38
22.5473142,73.1942567,50
22.5473142,73.4442567,92
23.4411124,72.5403755,91
23.4411124,72.7903755,110
23.4411124,73.0403755,122
23.4411124,73.2903755,139
23.6911124,72.5403755,124
23.6911124,72.7903755,141
23.6911124,73.0403755,167
23.6911124,73.2903755,188
23.9411124,72.5403755,180
23.9411124,72.7903755,185
23.9411124,73.0403755,217
23.9411124,73.2903755,535
24.1911124,72.5403755,0
24.1911124,72.7903755,0
24.1911124,73.0403755,0
24.1911124,73.2903755,0
21.811004,69.1025978,0
21.811004,69.3525978,0
21.811004,69.6025978,0
21.811004,69.8525978,0
22.061004,69.1025978,0
22.061004,69.3525978,0
22.061004,69.6025978,0
22.061004,69.8525978,0
22.311004,69.1025978,0
22.311004,69.3525978,0
22.311004,69.6025978,0
22.311004,69.8525978,0
22.561004,69.1025978,0
22.561004,69.3525978,0
22.561004,69.6025978,0
22.561004,69.8525978,0
20.079669,73.2478878,241
20.079669,73.4978878,450
20.079669,73.7478878,677
20.079669,73.9978878,557
20.329669,73.2478878,393
20.329669,73.4978878,441
20.329669,73.7478878,669
20.329669,73.9978878,719
20.579669,73.2478878,115
20.579669,73.4978878,340
20.579669,73.7478878,879
20.579669,73.9978878,623
20.829669,73.2478878,59
20.829669,73.4978878,134
20.829669,73.7478878,516
20.829669,73.9978878,950
22.2785001,73.1245157,30
22.2785001,73.3745157,43
22.2785001,73.6245157,82
22.2785001,73.8745157,112
22.5285001,73.1245157,35
22.5285001,73.3745157,80
22.5285001,73.6245157,127
22.5285001,73.8745157,245
22.7785001,73.1245157,66
22.7785001,73.3745157,72
22.7785001,73.6245157,131
22.7785001,73.8745157,186
23.0285001,73.1245157,83
23.0285001,73.3745157,84
23.0285001,73.6245157,132
23.0285001,73.8745157,184
22.668191,72.3223276,14
22.668191,72.5723276,19
22.668191,72.8223276,29
22.668191,73.0723276,51
22.918191,72.3223276,23
22.918191,72.5723276,40
22.918191,72.8223276,45
22.918191,73.0723276,58
23.168191,72.3223276,50
23.168191,72.5723276,66
23.168191,72.8223276,81
23.168191,73.0723276,71
23.418191,72.3223276,73
23.418191,72.5723276,94
23.418191,72.8223276,112
23.418191,73.0723276,120
21.8816365,71.4791414,0
21.8816365,71.7291414,0
21.8816365,71.9791414,0
21.8816365,72.2291414,6
22.1316365,71.4791414,0
22.1316365,71.7291414,0
22.1316365,71.9791414,0
22.1316365,72.2291414,5
22.3816365,71.4791414,0
22.3816365,71.7291414,0
22.3816365,71.9791414,0
22.3816365,72.2291414,10
22.6316365,71.4791414,0
22.6316365,71.7291414,0
22.6316365,71.9791414,0
22.6316365,72.2291414,10
22.1990518,72.615045,11
22.1990518,72.865045,26
22.1990518,73.115045,28
22.1990518,73.365045,40
22.4490518,72.615045,14
22.4490518,72.865045,31
22.4490518,73.115045,43
22.4490518,73.365045,62
22.6990518,72.615045,24
22.6990518,72.865045,38
22.6990518,73.115045,57
22.6990518,73.365045,61
22.9490518,72.615045,37
22.9490518,72.865045,55
22.9490518,73.115045,72
22.9490518,73.365045,76
20.2587262,73.1873533,308
20.2587262,73.4373533,351
20.2587262,73.6873533,700
20.2587262,73.9373533,635
20.5087262,73.1873533,151
20.5087262,73.4373533,514
20.5087262,73.6873533,860
20.5087262,73.9373533,702
20.7587262,73.1873533,50
20.7587262,73.4373533,157
20.7587262,73.6873533,472
20.7587262,73.9373533,790
